trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,budget_par_jour,part_vol_budget,sejour_long,meteo_risque,client_business,hebergement_luxe,region_destination,distance_vol_categorie,destination_luxe,imprevu_present,imprevu_transport,imprevu_meteo,budget_non_respecte,gravite_imprevu,budget_tendu
119,couple,3851.98,lisbonne,automne,7,resort,954.07,nuageux,culture,4,aucun,0,1,excellent séjour.,550.2828571428571,0.24768300977679014,0.0,0.0,0.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
120,famille,7345.11,bali,printemps,9,appartement,1117.02,variable,culture,2,annulation,1,1,séjour mitigé.,816.1233333333333,0.15207668775552716,0.0,1.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,3,0.0
121,senior,4523.67,lisbonne,printemps,9,villa,954.03,pluie,culture,2,aucun,0,1,séjour mitigé.,502.63,0.21089734662342743,0.0,1.0,0.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
122,famille,8902.57,dubaï,hiver,14,resort,1625.48,pluie,plage,2,retard_vol,1,0,séjour mitigé.,635.8978571428571,0.18258547812597936,1.0,1.0,0.0,1.0,inconnu,inconnu,,1.0,1.0,0.0,1.0,2,0.0
123,business,2830.29,dubaï,hiver,6,villa,1313.67,pluie,business,2,aucun,0,1,séjour mitigé.,471.715,0.4641467835451491,0.0,1.0,1.0,1.0,inconnu,inconnu,,0.0,0.0,0.0,0.0,0,0.0
124,solo,3806.16,dubaï,été,6,villa,1630.75,nuageux,randonnée,2,météo,1,1,séjour mitigé.,634.36,0.4284501965235303,0.0,0.0,0.0,1.0,inconnu,inconnu,,1.0,0.0,1.0,0.0,1,0.0
125,solo,7191.19,new york,hiver,8,hôtel,673.3,pluie,culture,2,aucun,0,1,séjour mitigé.,898.89875,0.09362845370515867,0.0,1.0,0.0,0.0,amerique du nord,long,1.0,0.0,0.0,0.0,0.0,0,0.0
126,famille,6772.07,rome,automne,14,villa,1438.05,pluie,plage,2,météo,0,1,séjour mitigé.,483.7192857142857,0.21235013814092293,1.0,1.0,0.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
127,business,1153.38,tokyo,printemps,3,resort,759.86,pluie,culture,2,annulation,0,1,séjour mitigé.,384.46000000000004,0.6588114931765766,0.0,1.0,1.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,3,1.0
128,business,1775.0,rome,printemps,4,appartement,1222.8,nuageux,business,3,aucun,0,1,séjour mitigé.,443.75,0.6889014084507042,0.0,0.0,1.0,0.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,1.0
129,solo,3844.61,bali,été,6,hôtel,1253.71,nuageux,culture,4,aucun,0,0,excellent séjour.,640.7683333333333,0.3260954947315853,0.0,0.0,0.0,0.0,asie,long,1.0,0.0,0.0,0.0,1.0,0,0.0
130,solo,4161.07,tokyo,hiver,11,resort,526.45,pluie,business,3,bagages,0,0,séjour mitigé.,378.2790909090909,0.12651793889552448,0.0,1.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,1.0,1,0.0
131,solo,9094.75,bali,été,12,villa,1195.94,ensoleillé,plage,4,aucun,0,1,excellent séjour.,757.8958333333334,0.1314978421616867,0.0,0.0,0.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
132,couple,7349.93,sydney,automne,13,villa,1256.72,nuageux,gastronomie,4,annulation,1,1,excellent séjour.,565.3792307692308,0.17098394134365905,0.0,0.0,0.0,1.0,oceanie,long,1.0,1.0,1.0,0.0,0.0,3,0.0
133,solo,6846.09,lisbonne,été,12,villa,1105.59,ensoleillé,randonnée,2,annulation,1,0,séjour mitigé.,570.5075,0.1614921802079727,0.0,0.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,1.0,3,0.0
134,business,3289.6,lisbonne,automne,5,villa,834.62,pluie,business,2,annulation,1,1,séjour mitigé.,657.92,0.2537147373540856,0.0,1.0,1.0,1.0,europe,court,0.0,1.0,1.0,0.0,0.0,3,0.0
135,famille,6146.55,lisbonne,automne,10,resort,795.23,ensoleillé,plage,2,météo,1,0,séjour mitigé.,614.655,0.12937826911031391,0.0,0.0,0.0,1.0,europe,court,0.0,1.0,0.0,1.0,1.0,1,0.0
138,business,1762.44,lisbonne,été,3,appartement,949.6,variable,business,3,météo,1,0,séjour mitigé.,587.48,0.5387984839200199,0.0,1.0,1.0,0.0,europe,court,0.0,1.0,0.0,1.0,1.0,1,1.0
139,famille,6470.99,paris,automne,7,villa,1125.0,pluie,culture,1,retard_vol,1,0,séjour mitigé.,924.4271428571428,0.17385284168264825,0.0,1.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,2,0.0
140,couple,11363.43,new york,été,14,appartement,1194.54,variable,culture,3,retard_vol,1,0,séjour mitigé.,811.6735714285714,0.10512142900515073,1.0,1.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,1.0,2,0.0
141,business,3677.84,dubaï,hiver,7,hôtel,1340.0,pluie,business,1,météo,1,1,séjour mitigé.,525.4057142857143,0.36434428903921867,0.0,1.0,1.0,0.0,inconnu,inconnu,,1.0,0.0,1.0,0.0,1,0.0
142,solo,3258.31,dubaï,automne,6,hôtel,1512.67,pluie,plage,1,météo,1,0,séjour mitigé.,543.0516666666666,0.4642498718660901,0.0,1.0,0.0,0.0,inconnu,inconnu,,1.0,0.0,1.0,1.0,1,0.0
143,business,2077.29,sydney,printemps,3,appartement,1067.21,pluie,gastronomie,2,aucun,0,1,séjour mitigé.,692.43,0.5137510891594337,0.0,1.0,1.0,0.0,oceanie,long,1.0,0.0,0.0,0.0,0.0,0,1.0
144,business,6064.07,paris,été,6,villa,1162.05,ensoleillé,culture,5,aucun,0,1,excellent séjour.,1010.6783333333333,0.19162872460245348,0.0,0.0,1.0,1.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
145,famille,11349.78,bali,printemps,17,appartement,1163.95,ensoleillé,culture,2,météo,0,0,séjour mitigé.,667.6341176470588,0.10255264859759396,1.0,0.0,0.0,0.0,asie,long,1.0,1.0,0.0,1.0,1.0,1,0.0
146,business,2363.7,new york,printemps,3,villa,865.66,ensoleillé,business,2,bagages,1,1,séjour mitigé.,787.9,0.36623090916783013,0.0,0.0,1.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,1,0.0
147,senior,5676.82,bali,printemps,8,resort,1291.62,variable,plage,2,météo,1,1,séjour mitigé.,709.6025,0.2275252694290113,0.0,1.0,0.0,1.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
148,business,2350.61,paris,automne,3,villa,1269.97,variable,business,1,retard_vol,1,1,séjour mitigé.,783.5366666666667,0.5402725250041478,0.0,1.0,1.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,1.0
149,solo,3164.44,rome,été,8,villa,1281.2,ensoleillé,culture,4,aucun,0,1,excellent séjour.,395.555,0.404874164149107,0.0,0.0,0.0,1.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
150,senior,10825.46,lisbonne,automne,18,villa,873.13,nuageux,plage,1,retard_vol,1,0,séjour mitigé.,601.4144444444444,0.08065523312635214,1.0,0.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,1.0,2,0.0
151,business,2743.64,rome,hiver,7,appartement,1008.42,nuageux,business,3,aucun,0,1,séjour mitigé.,391.9485714285714,0.3675482206120336,0.0,0.0,1.0,0.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
152,famille,13042.36,bali,été,19,villa,1158.66,ensoleillé,plage,3,annulation,0,0,séjour mitigé.,686.44,0.08883821639641906,1.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,1.0,3,0.0
153,business,6376.53,new york,été,7,villa,1052.13,variable,business,2,annulation,1,1,séjour mitigé.,910.9328571428571,0.16500039990402307,0.0,1.0,1.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,3,0.0
154,senior,5562.37,tokyo,printemps,16,villa,659.81,nuageux,culture,4,aucun,0,1,excellent séjour.,347.648125,0.11862030033960344,1.0,0.0,0.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
155,solo,3914.75,new york,automne,4,villa,1082.32,variable,plage,2,bagages,1,0,séjour mitigé.,978.6875,0.27647231623986207,0.0,1.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,1.0,1,0.0
156,couple,9204.41,bali,hiver,11,resort,1311.64,nuageux,plage,3,retard_vol,0,1,séjour mitigé.,836.7645454545454,0.14250125754937037,0.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
157,famille,5397.67,new york,printemps,7,villa,1422.96,ensoleillé,culture,2,retard_vol,1,1,séjour mitigé.,771.0957142857143,0.263624860356413,0.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
158,solo,11885.49,paris,printemps,14,villa,1254.12,variable,randonnée,3,aucun,0,0,séjour mitigé.,848.9635714285714,0.10551689497025364,1.0,1.0,0.0,1.0,europe,court,1.0,0.0,0.0,0.0,1.0,0,0.0
159,business,4675.19,new york,printemps,5,villa,1152.0,ensoleillé,business,3,météo,1,1,séjour mitigé.,935.0379999999999,0.24640709789334767,0.0,0.0,1.0,1.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
160,solo,13129.94,new york,printemps,15,resort,1096.76,nuageux,plage,4,retard_vol,1,1,excellent séjour.,875.3293333333334,0.08353122710385577,1.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
161,solo,4695.78,bali,été,6,villa,880.75,ensoleillé,gastronomie,3,retard_vol,1,0,séjour mitigé.,782.63,0.187562023774538,0.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,1.0,2,0.0
162,couple,5446.62,paris,été,6,hôtel,1217.25,variable,gastronomie,2,météo,1,1,séjour mitigé.,907.77,0.2234872269407449,0.0,1.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
163,solo,5669.13,rome,printemps,11,villa,1291.78,variable,business,2,bagages,1,1,séjour mitigé.,515.3754545454545,0.2278621234651525,0.0,1.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,1,0.0
164,solo,7942.62,bali,printemps,12,appartement,1693.63,nuageux,gastronomie,2,météo,0,0,séjour mitigé.,661.885,0.21323316487506644,0.0,0.0,0.0,0.0,asie,long,1.0,1.0,0.0,1.0,1.0,1,0.0
165,business,1955.48,tokyo,hiver,5,villa,728.43,pluie,business,3,retard_vol,0,1,séjour mitigé.,391.096,0.3725070059525027,0.0,1.0,1.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
166,famille,6612.44,sydney,automne,13,appartement,1246.78,nuageux,gastronomie,3,aucun,0,0,séjour mitigé.,508.6492307692307,0.188550671159209,0.0,0.0,0.0,0.0,oceanie,long,1.0,0.0,0.0,0.0,1.0,0,0.0
167,senior,18143.54,new york,automne,20,appartement,1103.37,variable,gastronomie,2,retard_vol,1,0,séjour mitigé.,907.177,0.06081338040977669,1.0,1.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,1.0,2,0.0
168,business,3538.41,sydney,printemps,6,villa,983.72,variable,business,1,météo,1,0,séjour mitigé.,589.735,0.278011875390359,0.0,1.0,1.0,1.0,oceanie,long,1.0,1.0,0.0,1.0,1.0,1,0.0
169,famille,13213.41,paris,été,15,appartement,1431.61,variable,plage,3,météo,1,0,séjour mitigé.,880.894,0.10834523412200181,1.0,1.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,1.0,1,0.0
170,couple,7366.67,lisbonne,hiver,12,appartement,1007.05,variable,randonnée,1,aucun,0,0,séjour mitigé.,613.8891666666667,0.13670355805268866,0.0,1.0,0.0,0.0,europe,court,0.0,0.0,0.0,0.0,1.0,0,0.0
171,senior,9424.19,lisbonne,printemps,17,villa,1012.35,ensoleillé,plage,5,aucun,0,1,excellent séjour.,554.3641176470588,0.10742037246702368,1.0,0.0,0.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
172,famille,4738.51,lisbonne,été,9,villa,781.53,variable,plage,2,météo,0,1,séjour mitigé.,526.5011111111112,0.16493159242040217,0.0,1.0,0.0,1.0,europe,court,0.0,1.0,0.0,1.0,0.0,1,0.0
173,famille,18559.78,paris,été,19,appartement,1479.27,ensoleillé,randonnée,2,météo,1,1,séjour mitigé.,976.8305263157894,0.07970299216908822,1.0,0.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
174,solo,5823.37,lisbonne,hiver,9,resort,714.68,nuageux,culture,3,retard_vol,1,0,séjour mitigé.,647.0411111111111,0.12272618775726082,0.0,0.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,1.0,2,0.0
175,senior,6575.46,paris,automne,8,villa,1329.7,nuageux,culture,3,bagages,1,1,séjour mitigé.,821.9325,0.20222159362234735,0.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,1,0.0
176,famille,15031.71,paris,automne,17,resort,1623.66,ensoleillé,plage,4,retard_vol,1,0,excellent séjour.,884.2182352941176,0.10801565490552972,1.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,2,0.0
177,business,3209.58,paris,printemps,3,villa,1040.53,variable,business,4,aucun,0,1,excellent séjour.,1069.86,0.3241950660210993,0.0,1.0,1.0,1.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
178,solo,3803.55,lisbonne,été,6,appartement,828.1,ensoleillé,plage,2,météo,1,1,séjour mitigé.,633.9250000000001,0.2177176585032404,0.0,0.0,0.0,0.0,europe,court,0.0,1.0,0.0,1.0,0.0,1,0.0
179,solo,6597.05,rome,automne,13,villa,1299.35,ensoleillé,culture,2,météo,0,1,séjour mitigé.,507.4653846153846,0.1969592469361305,0.0,0.0,0.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
180,business,2590.03,dubaï,hiver,5,hôtel,1221.02,ensoleillé,business,5,aucun,0,1,excellent séjour.,518.0060000000001,0.47143083284749593,0.0,0.0,1.0,0.0,inconnu,inconnu,,0.0,0.0,0.0,0.0,0,0.0
181,business,2404.76,lisbonne,été,4,hôtel,694.48,ensoleillé,business,3,aucun,0,1,séjour mitigé.,601.19,0.28879389211397394,0.0,0.0,1.0,0.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
182,famille,13423.77,new york,automne,18,hôtel,1120.56,pluie,randonnée,2,bagages,1,0,séjour mitigé.,745.765,0.08347580448711502,1.0,1.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,1.0,1,0.0
183,senior,12549.06,lisbonne,hiver,19,appartement,760.77,nuageux,plage,2,retard_vol,1,0,séjour mitigé.,660.4768421052631,0.06062366424258072,1.0,0.0,0.0,0.0,europe,court,0.0,1.0,1.0,0.0,1.0,2,0.0
184,business,4318.02,sydney,été,7,resort,1277.56,nuageux,business,2,retard_vol,1,1,séjour mitigé.,616.86,0.2958670872297951,0.0,0.0,1.0,1.0,oceanie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
185,couple,5994.86,new york,hiver,6,villa,956.18,nuageux,gastronomie,3,aucun,0,1,séjour mitigé.,999.1433333333333,0.15949997164237364,0.0,0.0,0.0,1.0,amerique du nord,long,1.0,0.0,0.0,0.0,0.0,0,0.0
186,famille,6716.87,bali,été,10,hôtel,1524.21,ensoleillé,culture,3,retard_vol,1,0,séjour mitigé.,671.687,0.22692265891702534,0.0,0.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,1.0,2,0.0
187,senior,2784.56,rome,été,7,villa,1129.81,ensoleillé,culture,4,aucun,0,0,excellent séjour.,397.7942857142857,0.4057409429137817,0.0,0.0,0.0,1.0,europe,court,1.0,0.0,0.0,0.0,1.0,0,0.0
188,solo,6071.22,lisbonne,printemps,12,appartement,861.26,variable,plage,3,météo,1,1,séjour mitigé.,505.935,0.1418594615250312,0.0,1.0,0.0,0.0,europe,court,0.0,1.0,0.0,1.0,0.0,1,0.0
189,solo,3697.96,tokyo,été,9,resort,841.6,variable,plage,2,météo,0,1,séjour mitigé.,410.88444444444445,0.22758493872297159,0.0,1.0,0.0,1.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
190,business,2653.23,lisbonne,automne,4,villa,737.89,pluie,business,2,aucun,0,1,séjour mitigé.,663.3075,0.27811007715124586,0.0,1.0,1.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
191,famille,10065.01,lisbonne,hiver,18,appartement,935.85,nuageux,plage,2,retard_vol,1,1,séjour mitigé.,559.1672222222222,0.09298053355138246,1.0,0.0,0.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
192,couple,4316.91,tokyo,printemps,13,villa,897.14,nuageux,culture,1,bagages,1,0,séjour mitigé.,332.07,0.2078199452849376,0.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,1.0,1,0.0
193,couple,6312.11,paris,été,6,hôtel,927.44,nuageux,culture,2,météo,0,1,séjour mitigé.,1052.0183333333332,0.14693026579067858,0.0,0.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
194,solo,11233.31,paris,hiver,13,villa,1255.96,ensoleillé,culture,3,bagages,1,0,séjour mitigé.,864.1007692307692,0.11180676042947271,0.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,1,0.0
195,famille,17582.15,paris,printemps,18,resort,1269.76,ensoleillé,culture,2,aucun,0,0,séjour mitigé.,976.7861111111112,0.07221869907832659,1.0,0.0,0.0,1.0,europe,court,1.0,0.0,0.0,0.0,1.0,0,0.0
196,business,4388.17,lisbonne,automne,7,hôtel,1011.1,pluie,plage,2,retard_vol,1,1,séjour mitigé.,626.8814285714286,0.23041495657643163,0.0,1.0,1.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
197,solo,5160.1,rome,automne,13,resort,1042.68,ensoleillé,randonnée,3,météo,1,1,séjour mitigé.,396.9307692307693,0.20206585143698766,0.0,0.0,0.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
198,couple,5700.76,rome,été,12,villa,1026.64,ensoleillé,gastronomie,1,bagages,1,0,séjour mitigé.,475.06333333333333,0.18008826893256338,0.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,1,0.0
199,solo,7368.9,paris,été,8,hôtel,1317.8,variable,randonnée,3,retard_vol,0,0,séjour mitigé.,921.1125,0.17883266159128228,0.0,1.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,1.0,2,0.0
200,solo,8602.49,paris,printemps,10,hôtel,1276.56,nuageux,gastronomie,2,aucun,0,0,séjour mitigé.,860.249,0.14839424399214646,0.0,0.0,0.0,0.0,europe,court,1.0,0.0,0.0,0.0,1.0,0,0.0
201,solo,6413.73,lisbonne,été,12,villa,938.98,ensoleillé,plage,2,bagages,0,1,séjour mitigé.,534.4775,0.14640154792920812,0.0,0.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,0.0,1,0.0
202,business,6004.1,new york,automne,6,villa,1166.79,variable,business,3,retard_vol,0,1,séjour mitigé.,1000.6833333333334,0.19433220632567744,0.0,1.0,1.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
203,couple,3703.4,rome,hiver,9,villa,1149.63,pluie,gastronomie,1,retard_vol,0,0,séjour mitigé.,411.4888888888889,0.31042555489550144,0.0,1.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,2,0.0
204,famille,14265.14,lisbonne,hiver,21,resort,936.5,variable,plage,1,annulation,0,0,séjour mitigé.,679.2923809523809,0.0656495484797205,1.0,1.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,1.0,3,0.0
205,couple,6110.25,new york,hiver,8,appartement,1157.91,nuageux,culture,3,annulation,1,0,séjour mitigé.,763.78125,0.189502884497361,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,1.0,3,0.0
206,solo,9652.1,bali,printemps,15,villa,1104.18,pluie,gastronomie,3,bagages,0,0,séjour mitigé.,643.4733333333334,0.11439790304700531,1.0,1.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,1.0,1,0.0
207,couple,5028.61,new york,printemps,6,resort,1419.56,ensoleillé,gastronomie,2,météo,1,1,séjour mitigé.,838.1016666666666,0.2822966982923711,0.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
208,couple,8077.98,paris,été,9,hôtel,1308.98,ensoleillé,plage,5,aucun,0,1,excellent séjour.,897.5533333333333,0.16204298599402328,0.0,0.0,0.0,0.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
209,solo,6875.06,new york,hiver,8,appartement,910.95,pluie,business,3,aucun,0,0,séjour mitigé.,859.3825,0.132500661812406,0.0,1.0,0.0,0.0,amerique du nord,long,1.0,0.0,0.0,0.0,1.0,0,0.0
210,famille,14210.02,bali,hiver,20,villa,1358.48,pluie,randonnée,2,météo,1,0,séjour mitigé.,710.501,0.09560014693856869,1.0,1.0,0.0,1.0,asie,long,1.0,1.0,0.0,1.0,1.0,1,0.0
211,business,6892.27,paris,automne,7,appartement,1043.44,nuageux,culture,3,aucun,0,0,séjour mitigé.,984.61,0.1513927922150467,0.0,0.0,1.0,0.0,europe,court,1.0,0.0,0.0,0.0,1.0,0,0.0
212,solo,9393.44,new york,été,10,appartement,1240.1,ensoleillé,culture,3,bagages,0,1,séjour mitigé.,939.344,0.13201766339062151,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,1,0.0
213,couple,4322.38,new york,automne,5,appartement,1301.91,nuageux,gastronomie,1,annulation,1,1,séjour mitigé.,864.476,0.30120211550118225,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,3,0.0
214,couple,6919.32,bali,hiver,9,resort,1084.45,pluie,gastronomie,3,aucun,0,1,séjour mitigé.,768.8133333333333,0.15672782874617738,0.0,1.0,0.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
215,solo,12184.85,new york,automne,12,villa,1269.43,ensoleillé,gastronomie,2,bagages,1,1,séjour mitigé.,1015.4041666666667,0.10418101166612638,0.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,1,0.0
216,solo,3004.57,rome,automne,6,villa,1359.48,ensoleillé,randonnée,3,météo,1,1,séjour mitigé.,500.7616666666667,0.4524707362451199,0.0,0.0,0.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
218,senior,9242.19,new york,hiver,10,hôtel,1424.72,ensoleillé,culture,1,retard_vol,1,1,séjour mitigé.,924.219,0.15415393970476693,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
219,senior,3363.81,rome,automne,7,appartement,1233.09,pluie,gastronomie,2,météo,1,0,séjour mitigé.,480.5442857142857,0.3665754011076725,0.0,1.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,1.0,1,0.0
220,couple,9850.44,lisbonne,automne,15,appartement,802.66,nuageux,culture,5,aucun,0,1,excellent séjour.,656.696,0.08148468494808353,1.0,0.0,0.0,0.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
221,famille,11912.94,paris,hiver,15,appartement,1059.05,pluie,plage,2,aucun,0,1,séjour mitigé.,794.196,0.08889912985375566,1.0,1.0,0.0,0.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
222,senior,15034.39,new york,automne,16,appartement,973.42,ensoleillé,culture,3,bagages,1,0,séjour mitigé.,939.649375,0.06474622515446253,1.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,1.0,1,0.0
223,solo,3871.28,sydney,été,7,resort,1179.03,ensoleillé,business,4,retard_vol,1,0,excellent séjour.,553.0400000000001,0.30455818230662723,0.0,0.0,0.0,1.0,oceanie,long,1.0,1.0,1.0,0.0,1.0,2,0.0
224,couple,9581.84,bali,automne,12,appartement,1299.97,nuageux,culture,2,aucun,0,0,séjour mitigé.,798.4866666666667,0.13567018443221762,0.0,0.0,0.0,0.0,asie,long,1.0,0.0,0.0,0.0,1.0,0,0.0
225,business,1947.7,rome,été,4,hôtel,1333.35,ensoleillé,business,2,retard_vol,1,1,séjour mitigé.,486.925,0.684576680186887,0.0,0.0,1.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,1.0
226,couple,6859.35,rome,printemps,14,villa,1439.06,pluie,culture,2,retard_vol,1,1,séjour mitigé.,489.9535714285715,0.2097953887759044,1.0,1.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
227,business,5548.86,paris,été,7,resort,1224.5,pluie,business,1,bagages,1,0,séjour mitigé.,792.6942857142857,0.22067595866538353,0.0,1.0,1.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,1,0.0
228,business,2350.57,dubaï,été,4,villa,1608.74,ensoleillé,business,2,retard_vol,1,0,séjour mitigé.,587.6425,0.6844042083409555,0.0,0.0,1.0,1.0,inconnu,inconnu,,1.0,1.0,0.0,1.0,2,1.0
229,business,6931.21,paris,été,7,hôtel,1173.6,ensoleillé,business,1,retard_vol,0,1,séjour mitigé.,990.1728571428572,0.1693210853516197,0.0,0.0,1.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
230,famille,14196.85,paris,été,16,appartement,1720.77,nuageux,plage,5,aucun,0,1,excellent séjour.,887.303125,0.12120787357758939,1.0,0.0,0.0,0.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
232,senior,7907.27,paris,hiver,8,resort,1064.98,variable,culture,4,annulation,1,0,excellent séjour.,988.40875,0.13468365187985235,0.0,1.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,3,0.0
233,senior,7928.13,rome,printemps,17,villa,1074.57,nuageux,culture,2,annulation,1,0,séjour mitigé.,466.36058823529413,0.13553889757105395,1.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,3,0.0
234,business,5756.26,new york,été,6,hôtel,1189.42,ensoleillé,business,3,bagages,1,0,séjour mitigé.,959.3766666666667,0.20663069423549318,0.0,0.0,1.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,1.0,1,0.0
235,solo,4771.64,new york,été,5,villa,1071.97,variable,business,5,aucun,0,1,excellent séjour.,954.3280000000001,0.22465441651088514,0.0,1.0,0.0,1.0,amerique du nord,long,1.0,0.0,0.0,0.0,0.0,0,0.0
236,couple,5359.13,lisbonne,hiver,10,villa,1001.9,nuageux,culture,4,aucun,0,1,excellent séjour.,535.913,0.18695198660976686,0.0,0.0,0.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
237,senior,9650.2,new york,automne,12,villa,1187.88,nuageux,culture,4,aucun,0,1,excellent séjour.,804.1833333333334,0.12309382188970178,0.0,0.0,0.0,1.0,amerique du nord,long,1.0,0.0,0.0,0.0,0.0,0,0.0
238,couple,5124.98,lisbonne,été,9,appartement,895.09,ensoleillé,gastronomie,2,météo,1,0,séjour mitigé.,569.4422222222222,0.17465238888737128,0.0,0.0,0.0,0.0,europe,court,0.0,1.0,0.0,1.0,1.0,1,0.0
