trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,budget_par_jour,part_vol_budget,sejour_long,meteo_risque,client_business,hebergement_luxe,imprevu_present,imprevu_transport,imprevu_meteo,temperature_moyenne_saison,pluie_moyenne_mm,jours_pluie_moyen,vent_max_moyen_kmh,nb_jours_observes,latitude,longitude,source,periode_reference,pm10_moyen,pm2_5_moyen,european_aqi_moyen,uv_index_moyen,heures_observees_air,source_air_quality,periode_reference_air_quality,reste_budget_apres_vol,budget_apres_vol_par_jour,ratio_budget_reference_destination,ratio_prix_vol_reference_destination,score_budget_destination,score_prix_vol_coherent,score_adequation_activite_profil,score_adequation_hebergement_profil,score_meteo_prevue,score_confort_temperature,score_risque_pluie_reel,score_qualite_air,score_contexte_destination,score_potentiel_satisfaction,niveau_risque_satisfaction
48,couple,9297.44,lisbonne,hiver,11,villa,1085.6,ensoleillé,business,5,aucun,0,0,excellent séjour.,845.2218181818182,0.1167633240978161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,8211.84,746.5309090909091,2.7345411764705885,2.8568421052631576,1.0,0.0,0,1,1.0,0.423888888888889,0.0,0.7251666666666666,0.3659111111111111,0.5639,risque_moyen
49,business,10193.15,new york,printemps,7,resort,307.18,ensoleillé,randonnée,5,retard_vol,1,1,excellent séjour.,1456.1642857142856,0.0301359246160411,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.04,4.75,36.0,17.46,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,9885.97,1412.2814285714285,1.568176923076923,0.3613882352941177,1.0,1.0,0,0,1.0,0.3911111111111111,0.0,0.6459999999999999,0.3306888888888888,0.6197,risque_faible
50,couple,13659.38,paris,printemps,21,appartement,1366.22,ensoleillé,gastronomie,4,aucun,0,0,excellent séjour.,650.4466666666666,0.1000206451537332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.44,1.18,26.0,14.07,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,12293.16,585.3885714285714,3.2522333333333333,3.9034857142857136,1.0,0.0,1,0,1.0,0.4133333333333333,0.0,0.6858333333333333,0.3504166666666666,0.6221,risque_faible
51,couple,6298.38,new york,été,7,villa,1191.79,ensoleillé,randonnée,2,retard_vol,1,1,séjour mitigé.,899.7685714285715,0.1892216728746122,0.0,0.0,0.0,1.0,1.0,1.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,5106.59,729.5128571428571,0.9689815384615384,1.402105882352941,0.5237269230769229,0.2198823529411766,0,1,1.0,0.9155555555555556,0.0,0.4685,0.4609944444444444,0.4815,risque_moyen
52,couple,11568.18,paris,printemps,15,appartement,1196.77,variable,randonnée,2,bagages,1,0,séjour mitigé.,771.212,0.1034536115447719,1.0,1.0,0.0,0.0,1.0,1.0,0.0,12.44,1.18,26.0,14.07,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,10371.41,691.4273333333333,2.754328571428572,3.419342857142857,1.0,0.0,0,0,0.45,0.4133333333333333,0.0,0.6858333333333333,0.3504166666666666,0.376,risque_eleve
53,business,1535.43,sydney,automne,3,appartement,1308.71,pluie,business,4,météo,1,1,excellent séjour.,511.81,0.8523410380154094,0.0,1.0,1.0,0.0,1.0,0.0,1.0,19.17,1.74,22.0,21.07,91.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,10.98,9.17,34.45,1.63,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,226.72000000000003,75.57333333333334,0.19192875,1.0067,0.0,0.6592222222222224,1,0,0.25,0.7872222222222223,0.0,0.7591666666666667,0.5032777777777777,0.3891,risque_eleve
54,business,2101.65,rome,printemps,5,appartement,1572.69,pluie,business,1,météo,1,1,séjour mitigé.,420.33,0.748312040539576,0.0,1.0,1.0,0.0,1.0,0.0,1.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,528.96,105.792,0.5388846153846154,3.494866666666667,0.0,0.0,1,0,0.25,0.5677777777777778,0.0,0.7088333333333334,0.4113722222222222,0.2594,risque_eleve
55,solo,4271.55,dubaï,automne,9,villa,1274.38,variable,randonnée,2,retard_vol,1,0,séjour mitigé.,474.6166666666667,0.298341351500041,0.0,1.0,0.0,1.0,1.0,1.0,0.0,29.44,0.0,0.0,20.09,91.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,2997.17,333.0188888888889,0.7002540983606558,1.8205428571428568,0.1878176229508196,0.0,1,0,0.45,0.6422222222222221,1.0,0.3185,0.6703277777777777,0.367,risque_eleve
56,couple,6164.98,rome,hiver,15,appartement,1235.25,nuageux,gastronomie,2,bagages,1,1,séjour mitigé.,410.9986666666666,0.2003656135137502,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4929.73,328.64866666666666,1.5807641025641024,2.745,1.0,0.0,1,0,0.7,0.235,0.0,0.6618333333333333,0.2807999999999999,0.5777,risque_moyen
57,business,2661.97,sydney,hiver,5,villa,1475.38,nuageux,culture,2,retard_vol,1,1,séjour mitigé.,532.394,0.5542436616490796,0.0,0.0,1.0,1.0,1.0,1.0,0.0,22.44,3.42,39.0,20.67,90.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.57,9.86,34.15,2.24,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,1186.5899999999997,237.31799999999996,0.3327462499999999,1.1349076923076924,0.0,0.5167692307692306,0,0,0.7,0.9688888888888888,0.0,0.7641666666666667,0.5683611111111111,0.2452,risque_eleve
58,senior,6102.08,lisbonne,printemps,12,villa,1009.15,nuageux,plage,2,météo,1,0,séjour mitigé.,508.50666666666666,0.165378035030678,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,5092.93,424.41083333333336,1.794729411764706,2.655657894736842,1.0,0.0,0,0,0.7,0.5911111111111111,0.0,0.7648333333333334,0.4363388888888889,0.4164,risque_moyen
59,business,4646.58,lisbonne,hiver,7,villa,841.25,nuageux,gastronomie,2,météo,1,0,séjour mitigé.,663.7971428571428,0.1810471357428474,0.0,0.0,1.0,1.0,1.0,0.0,1.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3805.33,543.6185714285714,1.366641176470588,2.213815789473684,1.0,0.0,0,0,0.7,0.423888888888889,0.0,0.7251666666666666,0.3659111111111111,0.4079,risque_moyen
60,solo,14936.62,new york,été,15,resort,1199.42,ensoleillé,culture,3,météo,1,0,séjour mitigé.,995.7746666666668,0.0803006302630715,1.0,0.0,0.0,1.0,1.0,0.0,1.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,13737.2,915.8133333333334,2.2979415384615387,1.4110823529411765,1.0,0.2099084967320262,1,0,1.0,0.9155555555555556,0.0,0.4685,0.4609944444444444,0.6731,risque_faible
61,couple,10432.85,new york,printemps,12,resort,1032.05,nuageux,gastronomie,4,retard_vol,1,1,excellent séjour.,869.4041666666667,0.098923113051563,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.04,4.75,36.0,17.46,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,9400.8,783.4000000000001,1.6050538461538462,1.2141764705882352,1.0,0.4286928104575165,1,1,0.7,0.3911111111111111,0.0,0.6459999999999999,0.3306888888888888,0.7808,risque_faible
62,senior,7891.24,rome,été,16,resort,1190.78,ensoleillé,culture,2,météo,1,0,séjour mitigé.,493.2025,0.1508989715177842,1.0,0.0,0.0,1.0,1.0,0.0,1.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,6700.46,418.77875,2.0233948717948715,2.646177777777777,1.0,0.0,1,0,1.0,0.7655555555555557,0.0,0.6543333333333333,0.4642444444444444,0.6357,risque_faible
63,couple,4858.33,rome,hiver,10,resort,1326.68,variable,gastronomie,2,retard_vol,1,1,séjour mitigé.,485.833,0.2730732576831957,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3531.65,353.165,1.245725641025641,2.948177777777778,0.8696570512820512,0.0,1,1,0.45,0.235,0.0,0.6618333333333333,0.2807999999999999,0.6312,risque_faible
64,famille,4903.8,lisbonne,été,8,villa,645.25,ensoleillé,plage,3,météo,0,1,séjour mitigé.,612.975,0.1315816305722093,0.0,0.0,0.0,1.0,1.0,0.0,1.0,23.39,0.06,1.0,17.22,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4258.55,532.31875,1.442294117647059,1.6980263157894735,1.0,0.0,1,1,1.0,0.9783333333333332,0.0,0.7851666666666667,0.5779666666666666,0.7694,risque_faible
65,business,1652.62,rome,printemps,4,appartement,948.98,pluie,culture,1,retard_vol,1,1,séjour mitigé.,413.155,0.5742275901296124,0.0,1.0,1.0,0.0,1.0,1.0,0.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,703.6399999999999,175.90999999999997,0.4237487179487179,2.1088444444444443,0.0,0.0,0,0,0.25,0.5677777777777778,0.0,0.7088333333333334,0.4113722222222222,0.0794,risque_eleve
66,couple,9703.95,lisbonne,automne,15,villa,828.65,variable,plage,2,bagages,1,1,séjour mitigé.,646.9300000000001,0.0853930615883222,1.0,1.0,0.0,1.0,1.0,1.0,0.0,18.72,2.83,21.0,17.54,91.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,15.83,9.72,31.17,0.9,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,8875.300000000001,591.6866666666667,2.8541029411764707,2.180657894736842,1.0,0.0,1,1,0.45,0.7622222222222221,0.0,0.8138333333333333,0.5109277777777776,0.6953,risque_faible
67,business,1590.34,rome,automne,3,appartement,1085.72,ensoleillé,business,4,météo,0,0,excellent séjour.,530.1133333333333,0.6826967818202397,0.0,0.0,1.0,0.0,1.0,0.0,1.0,17.21,4.01,24.0,12.75,91.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,13.51,9.22,34.28,0.79,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,504.6199999999999,168.20666666666662,0.4077794871794871,2.4127111111111117,0.0,0.0,1,0,1.0,0.6783333333333335,0.0,0.762,0.4660166666666667,0.3559,risque_eleve
68,famille,8401.42,new york,automne,10,resort,1161.43,ensoleillé,plage,2,météo,1,0,séjour mitigé.,840.142,0.1382421066914878,0.0,0.0,0.0,1.0,1.0,0.0,1.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,7239.99,723.999,1.292526153846154,1.3663882352941177,0.9281576923076924,0.2595686274509804,1,1,1.0,0.4983333333333334,0.0,0.6288333333333334,0.3630666666666667,0.7702,risque_faible
69,senior,12479.47,bali,printemps,17,hôtel,1068.25,variable,culture,2,retard_vol,1,0,séjour mitigé.,734.0864705882352,0.0856005904096888,1.0,1.0,0.0,0.0,1.0,1.0,0.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,11411.22,671.2482352941176,2.012817741935484,0.9289130434782608,1.0,0.7456521739130435,1,1,0.45,0.7783333333333334,0.0,0.8053333333333333,0.5140166666666667,0.8299,risque_faible
70,couple,3835.27,tokyo,été,12,villa,591.17,ensoleillé,randonnée,2,retard_vol,0,1,séjour mitigé.,319.6058333333333,0.1541403864656204,0.0,0.0,0.0,1.0,1.0,1.0,0.0,27.71,2.91,31.0,13.49,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3244.1,270.34166666666664,0.5326763888888889,0.5630190476190475,0.0,1.0,0,1,1.0,0.7383333333333333,0.0,0.4733333333333333,0.4004166666666666,0.468,risque_moyen
71,couple,11292.57,paris,automne,13,appartement,1490.79,nuageux,plage,3,retard_vol,1,1,séjour mitigé.,868.6592307692307,0.1320151214471108,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.33,2.12,33.0,16.01,91.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,9801.78,753.9830769230769,2.688707142857143,4.2594,1.0,0.0,1,0,0.7,0.4072222222222222,0.0,0.752,0.3681277777777778,0.5882,risque_moyen
72,solo,2187.78,sydney,hiver,4,appartement,1152.43,variable,business,3,météo,0,1,séjour mitigé.,546.945,0.5267577178692556,0.0,1.0,0.0,0.0,1.0,0.0,1.0,22.44,3.42,39.0,20.67,90.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.57,9.86,34.15,2.24,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,1035.35,258.83750000000003,0.2734725,0.8864846153846154,0.0,0.7927948717948717,0,1,0.45,0.9688888888888888,0.0,0.7641666666666667,0.5683611111111111,0.3849,risque_eleve
73,famille,12406.78,lisbonne,été,20,appartement,914.14,ensoleillé,gastronomie,1,retard_vol,0,0,séjour mitigé.,620.339,0.0736806810469759,1.0,0.0,0.0,0.0,1.0,1.0,0.0,23.39,0.06,1.0,17.22,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,11492.64,574.6320000000001,3.649052941176471,2.4056315789473683,1.0,0.0,1,1,1.0,0.9783333333333332,0.0,0.7851666666666667,0.5779666666666666,0.7694,risque_faible
74,famille,7327.12,rome,hiver,18,appartement,1006.62,pluie,culture,2,retard_vol,1,0,séjour mitigé.,407.0622222222222,0.1373827643057572,1.0,1.0,0.0,0.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,6320.5,351.1388888888889,1.878748717948718,2.236933333333333,1.0,0.0,1,1,0.25,0.235,0.0,0.6618333333333333,0.2807999999999999,0.6437,risque_faible
75,famille,5316.27,tokyo,été,13,hôtel,688.82,ensoleillé,plage,3,météo,1,1,séjour mitigé.,408.9438461538462,0.1295682875399481,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.71,2.91,31.0,13.49,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4627.450000000001,355.95769230769235,0.7383708333333334,0.6560190476190476,0.2354635416666667,1.0,1,0,1.0,0.7383333333333333,0.0,0.4733333333333333,0.4004166666666666,0.594,risque_moyen
76,couple,11518.82,new york,hiver,15,resort,1127.6,nuageux,gastronomie,3,retard_vol,1,1,séjour mitigé.,767.9213333333333,0.0978919715734771,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,10391.22,692.7479999999999,1.772126153846154,1.3265882352941176,1.0,0.3037908496732027,1,1,0.7,0.0,0.0,0.6106666666666667,0.1832,0.7407,risque_faible
77,senior,3963.36,tokyo,hiver,10,hôtel,620.57,nuageux,culture,4,retard_vol,1,0,excellent séjour.,396.336,0.1565767429655646,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.08,0.56,8.0,14.28,90.0,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3342.79,334.279,0.5504666666666667,0.5910190476190477,0.0005833333333332,1.0,1,1,0.7,0.0599999999999999,0.0,0.4095,0.1438499999999999,0.5814,risque_moyen
78,business,4004.78,new york,printemps,4,resort,1171.66,variable,culture,3,aucun,0,0,séjour mitigé.,1001.195,0.292565384365683,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.04,4.75,36.0,17.46,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2833.12,708.28,0.61612,1.3784235294117648,0.0826499999999999,0.2461960784313724,0,0,0.45,0.3911111111111111,0.0,0.6459999999999999,0.3306888888888888,0.1611,risque_eleve
80,solo,2648.94,tokyo,hiver,8,villa,717.25,nuageux,randonnée,2,bagages,0,1,séjour mitigé.,331.1175,0.2707686848324235,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.08,0.56,8.0,14.28,90.0,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,1931.69,241.46125,0.3679083333333333,0.6830952380952381,0.0,1.0,1,0,0.7,0.0599999999999999,0.0,0.4095,0.1438499999999999,0.4613,risque_moyen
81,couple,7913.09,sydney,été,13,appartement,1085.17,variable,culture,2,retard_vol,1,1,séjour mitigé.,608.6992307692308,0.1371360618923834,0.0,1.0,0.0,0.0,1.0,1.0,0.0,12.22,4.06,27.0,18.74,92.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.19,9.26,31.56,0.49,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,6827.92,525.2246153846154,0.98913625,0.8347461538461539,0.5489203125,0.8502820512820511,1,0,0.45,0.4011111111111112,0.0,0.8073333333333333,0.3825888888888888,0.5867,risque_moyen
82,senior,12784.87,new york,hiver,15,hôtel,1417.32,variable,gastronomie,3,météo,0,0,séjour mitigé.,852.3246666666668,0.1108591639961923,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,11367.55,757.8366666666667,1.966903076923077,1.667435294117647,1.0,0.0,1,1,0.45,0.0,0.0,0.6106666666666667,0.1832,0.656,risque_faible
83,senior,11425.81,new york,hiver,15,villa,1106.9,nuageux,culture,5,aucun,0,1,excellent séjour.,761.7206666666666,0.096877157943288,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,10318.91,687.9273333333333,1.757816923076923,1.3022352941176472,1.0,0.3308496732026142,1,0,0.7,0.0,0.0,0.6106666666666667,0.1832,0.6255,risque_faible
84,famille,14419.35,paris,automne,15,hôtel,1028.22,nuageux,plage,3,bagages,1,1,séjour mitigé.,961.29,0.0713083460766262,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.33,2.12,33.0,16.01,91.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,13391.13,892.7420000000001,3.4331785714285714,2.9377714285714287,1.0,0.0,1,0,0.7,0.4072222222222222,0.0,0.752,0.3681277777777778,0.5882,risque_moyen
85,couple,12035.15,bali,hiver,15,villa,1389.27,pluie,culture,2,aucun,0,0,séjour mitigé.,802.3433333333334,0.1154343734810118,1.0,1.0,0.0,1.0,0.0,0.0,0.0,26.28,11.89,84.0,14.7,90.0,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,10645.88,709.7253333333333,1.9411532258064517,1.2080608695652173,1.0,0.4354879227053141,1,1,0.25,0.8177777777777777,0.0,0.7829999999999999,0.5211222222222222,0.7509,risque_faible
86,business,5372.11,new york,été,6,appartement,906.04,variable,business,2,annulation,1,0,séjour mitigé.,895.3516666666666,0.1686562635537991,0.0,1.0,1.0,0.0,1.0,1.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4466.07,744.3449999999999,0.8264784615384615,1.0659294117647058,0.3455980769230768,0.5934117647058825,1,0,0.45,0.9155555555555556,0.0,0.4685,0.4609944444444444,0.4929,risque_moyen
87,business,1647.76,dubaï,hiver,3,hôtel,1362.15,pluie,culture,1,retard_vol,0,0,séjour mitigé.,549.2533333333333,0.8266677185997962,0.0,1.0,1.0,0.0,1.0,1.0,0.0,20.21,0.09,2.0,19.57,90.0,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,285.6099999999999,95.2033333333333,0.2701245901639344,1.9459285714285717,0.0,0.0,0,1,0.25,0.8450000000000001,0.0,0.4166666666666666,0.42075,0.2005,risque_eleve
88,business,4113.67,lisbonne,automne,7,appartement,638.96,ensoleillé,culture,3,bagages,1,0,séjour mitigé.,587.6671428571428,0.1553260227485433,0.0,0.0,1.0,0.0,1.0,1.0,0.0,18.72,2.83,21.0,17.54,91.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,15.83,9.72,31.17,0.9,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3474.71,496.38714285714286,1.2099029411764706,1.6814736842105265,0.8248786764705881,0.0,0,0,1.0,0.7622222222222221,0.0,0.8138333333333333,0.5109277777777776,0.4123,risque_moyen
89,senior,5746.63,lisbonne,été,10,hôtel,724.68,ensoleillé,gastronomie,2,météo,1,0,séjour mitigé.,574.663,0.1261052129682962,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.39,0.06,1.0,17.22,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,5021.95,502.195,1.6901852941176472,1.9070526315789476,1.0,0.0,1,1,1.0,0.9783333333333332,0.0,0.7851666666666667,0.5779666666666666,0.7694,risque_faible
90,famille,11511.49,new york,été,13,hôtel,1141.9,variable,plage,4,aucun,0,1,excellent séjour.,885.4992307692307,0.0991965418898856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,10369.59,797.6607692307692,1.7709984615384615,1.3434117647058823,1.0,0.2850980392156861,1,0,0.45,0.9155555555555556,0.0,0.4685,0.4609944444444444,0.6206,risque_faible
91,famille,17274.55,paris,printemps,20,resort,1357.49,ensoleillé,culture,3,annulation,0,1,séjour mitigé.,863.7275,0.0785832337166525,1.0,0.0,0.0,1.0,1.0,1.0,0.0,12.44,1.18,26.0,14.07,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,15917.06,795.853,4.112988095238095,3.878542857142857,1.0,0.0,1,1,1.0,0.4133333333333333,0.0,0.6858333333333333,0.3504166666666666,0.7421,risque_faible
92,couple,5581.32,bali,printemps,7,appartement,1268.48,variable,culture,4,retard_vol,0,0,excellent séjour.,797.3314285714285,0.2272724015107537,0.0,1.0,0.0,0.0,1.0,1.0,0.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4312.84,616.12,0.9002129032258064,1.1030260869565218,0.4377661290322579,0.5521932367149758,1,0,0.45,0.7783333333333334,0.0,0.8053333333333333,0.5140166666666667,0.5177,risque_moyen
