trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,reste_budget_apres_vol,budget_apres_vol_par_jour,score_budget_destination,score_prix_vol_coherent,score_adequation_activite_profil,score_meteo_prevue,score_contexte_destination,score_potentiel_satisfaction,niveau_risque_satisfaction
134,business,3289.6,lisbonne,automne,5,villa,834.62,pluie,business,2,annulation,1,1,séjour mitigé.,2454.98,490.996,0.5219117647058822,0.0,1,0.25,0.5109277777777776,0.4174,risque_moyen
135,famille,6146.55,lisbonne,automne,10,resort,795.23,ensoleillé,plage,2,météo,1,0,séjour mitigé.,5351.32,535.132,1.0,0.0,1,1.0,0.5109277777777776,0.7613,risque_faible
138,business,1762.44,lisbonne,été,3,appartement,949.6,variable,business,3,météo,1,0,séjour mitigé.,812.84,270.94666666666666,0.0,0.0,1,0.45,0.5779666666666666,0.3034,risque_eleve
139,famille,6470.99,paris,automne,7,villa,1125.0,pluie,culture,1,retard_vol,1,0,séjour mitigé.,5345.99,763.7128571428572,1.0,0.0,1,0.25,0.3681277777777778,0.6542,risque_faible
140,couple,11363.43,new york,été,14,appartement,1194.54,variable,culture,3,retard_vol,1,0,séjour mitigé.,10168.89,726.3492857142857,1.0,0.2162875816993466,1,0.45,0.4609944444444444,0.6083,risque_faible
141,business,3677.84,dubaï,hiver,7,hôtel,1340.0,pluie,business,1,météo,1,1,séjour mitigé.,2337.84,333.9771428571429,0.0661557377049179,0.0,1,0.25,0.42075,0.399,risque_eleve
142,solo,3258.31,dubaï,automne,6,hôtel,1512.67,pluie,plage,1,météo,1,0,séjour mitigé.,1745.64,290.94,0.0,0.0,0,0.25,0.6703277777777777,0.2304,risque_eleve
143,business,2077.29,sydney,printemps,3,appartement,1067.21,pluie,gastronomie,2,aucun,0,1,séjour mitigé.,1010.08,336.6933333333333,0.0,0.8656324786324786,0,0.25,0.51555,0.2477,risque_eleve
144,business,6064.07,paris,été,6,villa,1162.05,ensoleillé,culture,5,aucun,0,1,excellent séjour.,4902.02,817.0033333333332,1.0,0.0,0,1.0,0.5546333333333333,0.4666,risque_moyen
145,famille,11349.78,bali,printemps,17,appartement,1163.95,ensoleillé,culture,2,météo,0,0,séjour mitigé.,10185.83,599.1664705882353,1.0,0.6531884057971014,1,1.0,0.5140166666666667,0.8793,risque_faible
146,business,2363.7,new york,printemps,3,villa,865.66,ensoleillé,business,2,bagages,1,1,séjour mitigé.,1498.04,499.3466666666666,0.0,0.6461960784313725,1,1.0,0.3306888888888888,0.456,risque_moyen
147,senior,5676.82,bali,printemps,8,resort,1291.62,variable,plage,2,météo,1,1,séjour mitigé.,4385.2,548.15,0.4570201612903224,0.5298357487922706,0,0.45,0.5140166666666667,0.339,risque_eleve
148,business,2350.61,paris,automne,3,villa,1269.97,variable,business,1,retard_vol,1,1,séjour mitigé.,1080.64,360.21333333333337,0.0120863095238095,0.0,1,0.45,0.3681277777777778,0.2816,risque_eleve
149,solo,3164.44,rome,été,8,villa,1281.2,ensoleillé,culture,4,aucun,0,1,excellent séjour.,1883.24,235.405,0.3267435897435897,0.0,1,1.0,0.4642444444444444,0.4472,risque_moyen
150,senior,10825.46,lisbonne,automne,18,villa,873.13,nuageux,plage,1,retard_vol,1,0,séjour mitigé.,9952.33,552.9072222222222,1.0,0.0,0,0.7,0.5109277777777776,0.4253,risque_moyen
151,business,2743.64,rome,hiver,7,appartement,1008.42,nuageux,business,3,aucun,0,1,séjour mitigé.,1735.2199999999998,247.8885714285714,0.1918717948717947,0.0,1,0.7,0.2807999999999999,0.3514,risque_eleve
152,famille,13042.36,bali,été,19,villa,1158.66,ensoleillé,plage,3,annulation,0,0,séjour mitigé.,11883.7,625.4578947368421,1.0,0.6582995169082124,1,1.0,0.5497055555555554,0.8845,risque_faible
153,business,6376.53,new york,été,7,villa,1052.13,variable,business,2,annulation,1,1,séjour mitigé.,5324.4,760.6285714285714,0.5387557692307691,0.4024444444444442,1,0.45,0.4609944444444444,0.5126,risque_moyen
154,senior,5562.37,tokyo,printemps,16,villa,659.81,nuageux,culture,4,aucun,0,1,excellent séjour.,4902.56,306.41,0.278189236111111,1.0,1,0.7,0.3183611111111111,0.5601,risque_moyen
155,solo,3914.75,new york,automne,4,villa,1082.32,variable,plage,2,bagages,1,0,séjour mitigé.,2832.4300000000003,708.1075000000001,0.0653365384615384,0.3629803921568628,0,0.45,0.3630666666666667,0.1812,risque_eleve
156,couple,9204.41,bali,hiver,11,resort,1311.64,nuageux,plage,3,retard_vol,0,1,séjour mitigé.,7892.769999999999,717.5245454545454,1.0,0.5104927536231885,1,0.7,0.5211222222222222,0.8184,risque_faible
157,famille,5397.67,new york,printemps,7,villa,1422.96,ensoleillé,culture,2,retard_vol,1,1,séjour mitigé.,3974.71,567.8157142857143,0.3505134615384615,0.0,1,1.0,0.3306888888888888,0.5578,risque_moyen
158,solo,11885.49,paris,printemps,14,villa,1254.12,variable,randonnée,3,aucun,0,0,séjour mitigé.,10631.37,759.3835714285714,1.0,0.0,1,0.45,0.3504166666666666,0.556,risque_moyen
159,business,4675.19,new york,printemps,5,villa,1152.0,ensoleillé,business,3,météo,1,1,séjour mitigé.,3523.19,704.6379999999999,0.2115749999999998,0.2718954248366014,1,1.0,0.3306888888888888,0.4479,risque_moyen
160,solo,13129.94,new york,printemps,15,resort,1096.76,nuageux,plage,4,retard_vol,1,1,excellent séjour.,12033.18,802.212,1.0,0.3441045751633987,0,0.7,0.3306888888888888,0.4656,risque_moyen
161,solo,4695.78,bali,été,6,villa,880.75,ensoleillé,gastronomie,3,retard_vol,1,0,séjour mitigé.,3815.03,635.8383333333333,0.2592298387096772,0.9268115942028984,0,1.0,0.5497055555555554,0.4254,risque_moyen
162,couple,5446.62,paris,été,6,hôtel,1217.25,variable,gastronomie,2,météo,1,1,séjour mitigé.,4229.37,704.895,0.9335178571428572,0.0,1,0.45,0.5546333333333333,0.6819,risque_faible
163,solo,5669.13,rome,printemps,11,villa,1291.78,variable,business,2,bagages,1,1,séjour mitigé.,4377.35,397.94090909090914,1.0,0.0,0,0.45,0.4113722222222222,0.3834,risque_eleve
164,solo,7942.62,bali,printemps,12,appartement,1693.63,nuageux,gastronomie,2,météo,0,0,séjour mitigé.,6248.99,520.7491666666666,0.9138346774193548,0.1414202898550725,0,0.7,0.5140166666666667,0.547,risque_moyen
165,business,1955.48,tokyo,hiver,5,villa,728.43,pluie,business,3,retard_vol,0,1,séjour mitigé.,1227.0500000000002,245.41000000000005,0.0,1.0,1,0.25,0.1438499999999999,0.4073,risque_moyen
166,famille,6612.44,sydney,automne,13,appartement,1246.78,nuageux,gastronomie,3,aucun,0,0,séjour mitigé.,5365.66,412.7430769230769,0.3456937499999998,0.7121538461538461,1,0.7,0.5032777777777777,0.6694,risque_faible
167,senior,18143.54,new york,automne,20,appartement,1103.37,variable,gastronomie,2,retard_vol,1,0,séjour mitigé.,17040.170000000002,852.0085000000001,1.0,0.335464052287582,1,0.45,0.3630666666666667,0.738,risque_faible
168,business,3538.41,sydney,printemps,6,villa,983.72,variable,business,1,météo,1,0,séjour mitigé.,2554.69,425.7816666666666,0.0,0.9369914529914528,1,0.45,0.51555,0.4645,risque_moyen
169,famille,13213.41,paris,été,15,appartement,1431.61,variable,plage,3,météo,1,0,séjour mitigé.,11781.8,785.4533333333333,1.0,0.0,1,0.45,0.5546333333333333,0.7006,risque_faible
170,couple,7366.67,lisbonne,hiver,12,appartement,1007.05,variable,randonnée,1,aucun,0,0,séjour mitigé.,6359.62,529.9683333333334,1.0,0.0,0,0.45,0.3659111111111111,0.3779,risque_eleve
171,senior,9424.19,lisbonne,printemps,17,villa,1012.35,ensoleillé,plage,5,aucun,0,1,excellent séjour.,8411.84,494.8141176470588,1.0,0.0,0,1.0,0.4363388888888889,0.4524,risque_moyen
172,famille,4738.51,lisbonne,été,9,villa,781.53,variable,plage,2,météo,0,1,séjour mitigé.,3956.980000000001,439.6644444444445,1.0,0.0,1,0.45,0.5779666666666666,0.7034,risque_faible
173,famille,18559.78,paris,été,19,appartement,1479.27,ensoleillé,randonnée,2,météo,1,1,séjour mitigé.,17080.51,898.9742105263157,1.0,0.0,0,1.0,0.5546333333333333,0.5866,risque_moyen
174,solo,5823.37,lisbonne,hiver,9,resort,714.68,nuageux,culture,3,retard_vol,1,0,séjour mitigé.,5108.69,567.6322222222221,1.0,0.0,1,0.7,0.3659111111111111,0.5879,risque_moyen
175,senior,6575.46,paris,automne,8,villa,1329.7,nuageux,culture,3,bagages,1,1,séjour mitigé.,5245.76,655.72,1.0,0.0,1,0.7,0.3681277777777778,0.5882,risque_moyen
176,famille,15031.71,paris,automne,17,resort,1623.66,ensoleillé,plage,4,retard_vol,1,0,excellent séjour.,13408.05,788.7088235294117,1.0,0.0,1,1.0,0.3681277777777778,0.7442,risque_faible
177,business,3209.58,paris,printemps,3,villa,1040.53,variable,business,4,aucun,0,1,excellent séjour.,2169.05,723.0166666666668,0.2677321428571427,0.0,1,0.45,0.3504166666666666,0.351,risque_eleve
178,solo,3803.55,lisbonne,été,6,appartement,828.1,ensoleillé,plage,2,météo,1,1,séjour mitigé.,2975.4500000000003,495.90833333333336,0.7108639705882352,0.0,0,1.0,0.5779666666666666,0.5084,risque_moyen
179,solo,6597.05,rome,automne,13,villa,1299.35,ensoleillé,culture,2,météo,0,1,séjour mitigé.,5297.700000000001,407.5153846153847,1.0,0.0,1,1.0,0.4660166666666667,0.6359,risque_faible
180,business,2590.03,dubaï,hiver,5,hôtel,1221.02,ensoleillé,business,5,aucun,0,1,excellent séjour.,1369.0100000000002,273.802,0.0,0.0,1,1.0,0.42075,0.4705,risque_moyen
181,business,2404.76,lisbonne,été,4,hôtel,694.48,ensoleillé,business,3,aucun,0,1,séjour mitigé.,1710.2800000000002,427.5700000000001,0.1966029411764706,0.0,1,1.0,0.5779666666666666,0.5444,risque_moyen
182,famille,13423.77,new york,automne,18,hôtel,1120.56,pluie,randonnée,2,bagages,1,0,séjour mitigé.,12303.21,683.5116666666668,1.0,0.3129934640522875,0,0.25,0.3630666666666667,0.4099,risque_moyen
183,senior,12549.06,lisbonne,hiver,19,appartement,760.77,nuageux,plage,2,retard_vol,1,0,séjour mitigé.,11788.29,620.4363157894736,1.0,0.0,0,0.7,0.3659111111111111,0.5279,risque_moyen
184,business,4318.02,sydney,été,7,resort,1277.56,nuageux,business,2,retard_vol,1,1,séjour mitigé.,3040.4600000000005,434.35142857142864,0.0,0.685846153846154,1,0.7,0.3825888888888888,0.4334,risque_moyen
185,couple,5994.86,new york,hiver,6,villa,956.18,nuageux,gastronomie,3,aucun,0,1,séjour mitigé.,5038.679999999999,839.7799999999999,0.4653576923076921,0.5278692810457516,1,0.7,0.1832,0.6313,risque_faible
186,famille,6716.87,bali,été,10,hôtel,1524.21,ensoleillé,culture,3,retard_vol,1,0,séjour mitigé.,5192.66,519.266,0.6667076612903224,0.305111111111111,1,1.0,0.5497055555555554,0.6076,risque_faible
187,senior,2784.56,rome,été,7,villa,1129.81,ensoleillé,culture,4,aucun,0,0,excellent séjour.,1654.75,236.39285714285717,0.2049871794871793,0.0,1,1.0,0.4642444444444444,0.4131,risque_moyen
188,solo,6071.22,lisbonne,printemps,12,appartement,861.26,variable,plage,3,météo,1,1,séjour mitigé.,5209.96,434.16333333333336,1.0,0.0,0,0.45,0.4363388888888889,0.5064,risque_moyen
189,solo,3697.96,tokyo,été,9,resort,841.6,variable,plage,2,météo,0,1,séjour mitigé.,2856.36,317.37333333333333,0.0,0.8871957671957672,0,0.45,0.4004166666666666,0.2617,risque_eleve
190,business,2653.23,lisbonne,automne,4,villa,737.89,pluie,business,2,aucun,0,1,séjour mitigé.,1915.34,478.835,0.2879522058823529,0.0,1,0.25,0.5109277777777776,0.3519,risque_eleve
191,famille,10065.01,lisbonne,hiver,18,appartement,935.85,nuageux,plage,2,retard_vol,1,1,séjour mitigé.,9129.16,507.1755555555556,1.0,0.0,1,0.7,0.3659111111111111,0.7079,risque_faible
192,couple,4316.91,tokyo,printemps,13,villa,897.14,nuageux,culture,1,bagages,1,0,séjour mitigé.,3419.77,263.0592307692308,0.0619635416666665,0.8284232804232804,1,0.7,0.3183611111111111,0.5887,risque_moyen
193,couple,6312.11,paris,été,6,hôtel,927.44,nuageux,culture,2,météo,0,1,séjour mitigé.,5384.67,897.445,1.0,0.0,1,0.7,0.5546333333333333,0.7306,risque_faible
194,solo,11233.31,paris,hiver,13,villa,1255.96,ensoleillé,culture,3,bagages,1,0,séjour mitigé.,9977.35,767.4884615384615,1.0,0.0,1,1.0,0.17495,0.601,risque_faible
195,famille,17582.15,paris,printemps,18,resort,1269.76,ensoleillé,culture,2,aucun,0,0,séjour mitigé.,16312.39,906.2438888888888,1.0,0.0,1,1.0,0.3504166666666666,0.7421,risque_faible
196,business,4388.17,lisbonne,automne,7,hôtel,1011.1,pluie,plage,2,retard_vol,1,1,séjour mitigé.,3377.07,482.4385714285714,0.9257977941176472,0.0,0,0.25,0.5109277777777776,0.4705,risque_moyen
197,solo,5160.1,rome,automne,13,resort,1042.68,ensoleillé,randonnée,3,météo,1,1,séjour mitigé.,4117.42,316.7246153846154,0.9663782051282052,0.0,1,1.0,0.4660166666666667,0.6265,risque_faible
198,couple,5700.76,rome,été,12,villa,1026.64,ensoleillé,gastronomie,1,bagages,1,0,séjour mitigé.,4674.12,389.51,1.0,0.0,1,1.0,0.4642444444444444,0.7557,risque_faible
199,solo,7368.9,paris,été,8,hôtel,1317.8,variable,randonnée,3,retard_vol,0,0,séjour mitigé.,6051.099999999999,756.3874999999999,1.0,0.0,1,0.45,0.5546333333333333,0.7006,risque_faible
200,solo,8602.49,paris,printemps,10,hôtel,1276.56,nuageux,gastronomie,2,aucun,0,0,séjour mitigé.,7325.93,732.5930000000001,1.0,0.0,0,0.7,0.3504166666666666,0.526,risque_moyen
201,solo,6413.73,lisbonne,été,12,villa,938.98,ensoleillé,plage,2,bagages,0,1,séjour mitigé.,5474.75,456.2291666666667,1.0,0.0,0,1.0,0.5779666666666666,0.4694,risque_moyen
202,business,6004.1,new york,automne,6,villa,1166.79,variable,business,3,retard_vol,0,1,séjour mitigé.,4837.31,806.2183333333334,0.4671346153846153,0.252562091503268,1,0.45,0.3630666666666667,0.4538,risque_moyen
203,couple,3703.4,rome,hiver,9,villa,1149.63,pluie,gastronomie,1,retard_vol,0,0,séjour mitigé.,2553.77,283.7522222222222,0.4994871794871794,0.0,1,0.25,0.2807999999999999,0.5036,risque_moyen
204,famille,14265.14,lisbonne,hiver,21,resort,936.5,variable,plage,1,annulation,0,0,séjour mitigé.,13328.64,634.6971428571428,1.0,0.0,1,0.45,0.3659111111111111,0.6779,risque_faible
205,couple,6110.25,new york,hiver,8,appartement,1157.91,nuageux,culture,3,annulation,1,0,séjour mitigé.,4952.34,619.0425,0.4875480769230768,0.2641699346405227,1,0.7,0.1832,0.47,risque_moyen
206,solo,9652.1,bali,printemps,15,villa,1104.18,pluie,gastronomie,3,bagages,0,0,séjour mitigé.,8547.92,569.8613333333334,1.0,0.7109371980676329,0,0.25,0.5140166666666667,0.4997,risque_moyen
207,couple,5028.61,new york,printemps,6,resort,1419.56,ensoleillé,gastronomie,2,météo,1,1,séjour mitigé.,3609.05,601.5083333333333,0.2795403846153844,0.0,1,1.0,0.3306888888888888,0.538,risque_moyen
208,couple,8077.98,paris,été,9,hôtel,1308.98,ensoleillé,plage,5,aucun,0,1,excellent séjour.,6769.0,752.1111111111111,1.0,0.0,1,1.0,0.5546333333333333,0.7666,risque_faible
209,solo,6875.06,new york,hiver,8,appartement,910.95,pluie,business,3,aucun,0,0,séjour mitigé.,5964.110000000001,745.5137500000001,0.634626923076923,0.5869934640522875,0,0.25,0.1832,0.4553,risque_moyen
210,famille,14210.02,bali,hiver,20,villa,1358.48,pluie,randonnée,2,météo,1,0,séjour mitigé.,12851.54,642.577,1.0,0.4652367149758454,0,0.25,0.5211222222222222,0.5763,risque_moyen
211,business,6892.27,paris,automne,7,appartement,1043.44,nuageux,culture,3,aucun,0,0,séjour mitigé.,5848.83,835.5471428571428,1.0,0.0,0,0.7,0.3681277777777778,0.4082,risque_moyen
212,solo,9393.44,new york,été,10,appartement,1240.1,ensoleillé,culture,3,bagages,0,1,séjour mitigé.,8153.34,815.3340000000001,1.0,0.156732026143791,1,1.0,0.4609944444444444,0.7835,risque_faible
213,couple,4322.38,new york,automne,5,appartement,1301.91,nuageux,gastronomie,1,annulation,1,1,séjour mitigé.,3020.4700000000003,604.094,0.143726923076923,0.0759346405228756,1,0.7,0.3630666666666667,0.3615,risque_eleve
214,couple,6919.32,bali,hiver,9,resort,1084.45,pluie,gastronomie,3,aucun,0,1,séjour mitigé.,5834.87,648.3188888888889,0.7075241935483869,0.73,1,0.25,0.5211222222222222,0.722,risque_faible
215,solo,12184.85,new york,automne,12,villa,1269.43,ensoleillé,gastronomie,2,bagages,1,1,séjour mitigé.,10915.42,909.6183333333332,1.0,0.1183921568627449,0,1.0,0.3630666666666667,0.4649,risque_moyen
216,solo,3004.57,rome,automne,6,villa,1359.48,ensoleillé,randonnée,3,météo,1,1,séjour mitigé.,1645.09,274.1816666666667,0.2755032051282051,0.0,1,1.0,0.4660166666666667,0.4331,risque_moyen
218,senior,9242.19,new york,hiver,10,hôtel,1424.72,ensoleillé,culture,1,retard_vol,1,1,séjour mitigé.,7817.47,781.7470000000001,1.0,0.0,1,1.0,0.1832,0.722,risque_faible
219,senior,3363.81,rome,automne,7,appartement,1233.09,pluie,gastronomie,2,météo,1,0,séjour mitigé.,2130.7200000000003,304.3885714285715,0.3906442307692306,0.0,1,0.25,0.4660166666666667,0.4953,risque_moyen
220,couple,9850.44,lisbonne,automne,15,appartement,802.66,nuageux,culture,5,aucun,0,1,excellent séjour.,9047.78,603.1853333333333,1.0,0.0,1,0.7,0.5109277777777776,0.6053,risque_faible
221,famille,11912.94,paris,hiver,15,appartement,1059.05,pluie,plage,2,aucun,0,1,séjour mitigé.,10853.89,723.5926666666668,1.0,0.0,1,0.25,0.17495,0.631,risque_faible
222,senior,15034.39,new york,automne,16,appartement,973.42,ensoleillé,culture,3,bagages,1,0,séjour mitigé.,14060.97,878.810625,1.0,0.5053333333333334,1,1.0,0.3630666666666667,0.8345,risque_faible
223,solo,3871.28,sydney,été,7,resort,1179.03,ensoleillé,business,4,retard_vol,1,0,excellent séjour.,2692.25,384.6071428571428,0.0,0.7700598290598291,0,1.0,0.3825888888888888,0.3045,risque_eleve
224,couple,9581.84,bali,automne,12,appartement,1299.97,nuageux,culture,2,aucun,0,0,séjour mitigé.,8281.87,690.1558333333334,1.0,0.521768115942029,1,0.7,0.5225333333333333,0.7006,risque_faible
225,business,1947.7,rome,été,4,hôtel,1333.35,ensoleillé,business,2,retard_vol,1,1,séjour mitigé.,614.3500000000001,153.58750000000003,0.0,0.0,1,1.0,0.4642444444444444,0.4757,risque_moyen
226,couple,6859.35,rome,printemps,14,villa,1439.06,pluie,culture,2,retard_vol,1,1,séjour mitigé.,5420.290000000001,387.1635714285715,1.0,0.0,1,0.25,0.4113722222222222,0.6594,risque_faible
227,business,5548.86,paris,été,7,resort,1224.5,pluie,business,1,bagages,1,0,séjour mitigé.,4324.36,617.7657142857142,0.9639464285714284,0.0,1,0.25,0.5546333333333333,0.5465,risque_moyen
228,business,2350.57,dubaï,été,4,villa,1608.74,ensoleillé,business,2,retard_vol,1,0,séjour mitigé.,741.8300000000002,185.45750000000004,0.0,0.0,1,1.0,0.5018666666666666,0.3602,risque_eleve
229,business,6931.21,paris,été,7,hôtel,1173.6,ensoleillé,business,1,retard_vol,0,1,séjour mitigé.,5757.610000000001,822.5157142857144,1.0,0.0,1,1.0,0.5546333333333333,0.7666,risque_faible
230,famille,14196.85,paris,été,16,appartement,1720.77,nuageux,plage,5,aucun,0,1,excellent séjour.,12476.08,779.755,1.0,0.0,1,0.7,0.5546333333333333,0.7306,risque_faible
232,senior,7907.27,paris,hiver,8,resort,1064.98,variable,culture,4,annulation,1,0,excellent séjour.,6842.290000000001,855.2862500000001,1.0,0.0,1,0.45,0.17495,0.535,risque_moyen
233,senior,7928.13,rome,printemps,17,villa,1074.57,nuageux,culture,2,annulation,1,0,séjour mitigé.,6853.56,403.15058823529415,1.0,0.0,1,0.7,0.4113722222222222,0.5934,risque_moyen
234,business,5756.26,new york,été,6,hôtel,1189.42,ensoleillé,business,3,bagages,1,0,séjour mitigé.,4566.84,761.14,0.4194730769230768,0.2229803921568628,1,1.0,0.4609944444444444,0.6329,risque_faible
235,solo,4771.64,new york,été,5,villa,1071.97,variable,business,5,aucun,0,1,excellent séjour.,3699.67,739.934,0.2301230769230769,0.3765098039215687,0,0.45,0.4609944444444444,0.2415,risque_eleve
236,couple,5359.13,lisbonne,hiver,10,villa,1001.9,nuageux,culture,4,aucun,0,1,excellent séjour.,4357.2300000000005,435.72300000000007,1.0,0.0,1,0.7,0.3659111111111111,0.7079,risque_faible
237,senior,9650.2,new york,automne,12,villa,1187.88,nuageux,culture,4,aucun,0,1,excellent séjour.,8462.32,705.1933333333333,1.0,0.2249934640522873,1,0.7,0.3630666666666667,0.6281,risque_faible
238,couple,5124.98,lisbonne,été,9,appartement,895.09,ensoleillé,gastronomie,2,météo,1,0,séjour mitigé.,4229.889999999999,469.9877777777777,1.0,0.0,1,1.0,0.5779666666666666,0.6494,risque_faible
239,famille,6551.13,rome,automne,17,appartement,1117.6,nuageux,plage,2,retard_vol,1,1,séjour mitigé.,5433.530000000001,319.61941176470594,1.0,0.0,1,0.7,0.4660166666666667,0.7199,risque_faible
240,business,3133.87,rome,été,6,appartement,989.32,ensoleillé,business,5,aucun,0,1,excellent séjour.,2144.55,357.42499999999995,0.3169455128205127,0.0,1,1.0,0.4642444444444444,0.4445,risque_moyen
241,solo,5692.93,rome,hiver,14,resort,1194.47,pluie,culture,4,annulation,0,1,excellent séjour.,4498.46,321.31857142857143,1.0,0.0,1,0.25,0.2807999999999999,0.5237,risque_moyen
242,solo,6894.66,dubaï,automne,13,hôtel,1490.44,nuageux,plage,4,bagages,1,0,excellent séjour.,5404.219999999999,415.7092307692307,0.7253401639344261,0.0,0,0.7,0.6703277777777777,0.4875,risque_moyen
243,business,4857.6,bali,été,6,resort,1276.41,ensoleillé,culture,1,météo,1,0,séjour mitigé.,3581.1900000000005,596.8650000000001,0.2918548387096774,0.5445314009661836,0,1.0,0.5497055555555554,0.3657,risque_eleve
